3783 24186
603 1009 0.1929824561
603 7552 0.0000000000
834 604 0.3125000000
1202 604 0.1718750000
604 834 1.0000000000
604 1202 0.1964285714
1202 605 0.1153846154
2336 605 0.1153846154
3410 605 0.1057692308
605 1554 0.3529411765
605 2336 0.0277777778
605 2431 0.5000000000
7569 606 0.3773584906
1601 606 0.2075471698
606 1601 0.3333333333
607 769 0.1222222222
921 608 0.2380952381
995 608 0.1904761905
608 921 0.3947368421
608 995 0.3243243243
1243 609 0.1061946903
1093 609 0.0973451327
1089 609 0.0973451327
609 1243 0.3428571429
609 1093 0.3055555556
609 1089 0.2391304348
641 610 0.1165048544
2009 610 0.1067961165
610 641 0.0655737705
665 611 0.1612903226
1104 611 0.1290322581
667 611 0.1182795699
780 611 0.1182795699
1962 611 0.1182795699
2517 611 0.1182795699
2505 611 0.1182795699
915 611 0.1182795699
611 665 0.1666666667
611 667 0.1774193548
611 780 0.1571428571
611 1962 0.5000000000
611 2517 1.0000000000
611 2505 1.0000000000
611 1104 0.1666666667
611 915 0.1617647059
676 612 0.1262135922
616 612 0.1165048544
1669 612 0.1067961165
1638 612 0.1067961165
612 676 0.1805555556
612 616 0.1643835616
612 1669 0.4782608696
612 1638 0.0718954248
876 613 0.0635838150
738 613 0.0635838150
613 876 0.0614525140
613 1337 0.2000000000
613 738 0.1358024691
647 614 0.0673575130
1166 614 0.0673575130
1882 614 0.0621761658
707 614 0.0569948187
2068 614 0.0569948187
1108 614 0.0569948187
7576 614 0.0000000000
941 614 0.0000000000
614 647 0.1325301205
614 1882 0.3333333333
614 707 0.0901639344
614 1166 0.1964285714
614 1108 0.3055555556
614 7571 0.3000000000
614 7520 0.2093023256
614 7576 0.0000000000
614 941 0.0000000000
7564 615 0.1566265060
2554 615 0.1445783133
718 615 0.1325301205
1441 615 0.1325301205
615 718 0.1188118812
615 7564 0.0134680135
615 2554 1.0000000000
615 1441 0.4583333333
1446 616 0.1780821918
671 616 0.1643835616
1008 616 0.1506849315
616 1446 0.5000000000
616 1008 0.2105263158
616 671 0.1463414634
620 617 0.1327433628
3134 617 0.0973451327
1638 617 0.0973451327
617 620 0.2054794521
617 1638 0.0718954248
723 618 0.6060606061
618 723 0.6451612903
1688 619 0.1061946903
7561 619 0.1061946903
1660 619 0.0973451327
1120 619 0.0973451327
862 619 0.0973451327
619 1688 0.5217391304
619 1660 0.3333333333
619 1120 0.1964285714
619 862 0.1864406780
619 7561 0.0000000000
7596 620 0.1780821918
2009 620 0.1643835616
1117 620 0.1506849315
620 1117 0.1964285714
620 2009 0.5000000000
620 841 0.1392405063
620 7596 0.0000000000
621 2843 1.0000000000
1018 622 0.0827067669
1269 622 0.0827067669
2640 622 0.0827067669
2645 622 0.0827067669
939 622 0.0827067669
1417 622 0.0827067669
622 1018 0.1929824561
622 1269 0.2000000000
622 2640 1.0000000000
622 2645 1.0000000000
622 939 0.1250000000
622 1417 0.2500000000
798 623 0.0769230769
7564 623 0.0769230769
623 798 0.0134146341
623 7564 0.0123456790
2646 624 0.2075471698
624 2646 1.0000000000
1469 625 0.1182795699
7552 625 0.1182795699
625 1469 1.0000000000
625 7552 0.0235546039
5660 627 0.1165048544
4017 627 0.1165048544
715 627 0.1067961165
627 4017 0.5500000000
627 715 0.0909090909
627 7549 0.0000000000
789 628 0.4651162791
628 789 1.0000000000
940 629 0.1182795699
988 629 0.1182795699
657 629 0.1182795699
629 940 0.1410256410
629 2088 0.5000000000
629 657 0.1195652174
629 7564 0.0000000000
793 630 0.1904761905
1710 630 0.1746031746
630 793 0.2000000000
630 1710 0.3333333333
2908 631 0.4651162791
1769 631 0.2790697674
3151 632 0.0894308943
632 1485 0.3529411765
632 3151 1.0000000000
2207 634 0.1807228916
634 1747 1.0000000000
634 2207 0.5000000000
2882 635 0.1325301205
635 941 0.0743243243
635 2882 1.0000000000
2913 636 0.3773584906
636 2913 1.0000000000
759 637 0.1325301205
637 759 0.0575916230
798 639 0.0975609756
7512 639 0.0975609756
687 639 0.0894308943
639 7512 0.0727272727
639 798 0.0146341463
639 687 0.0982142857
639 7593 0.5000000000
2831 640 0.1506849315
640 2831 1.0000000000
3254 641 0.0655737705
2341 641 0.0655737705
973 641 0.0601092896
958 641 0.0601092896
2255 641 0.0601092896
762 641 0.0000000000
641 973 0.2500000000
641 2341 1.0000000000
641 958 0.1122448980
641 1224 0.2444444444
641 2255 0.5000000000
641 762 0.0810810811
2263 642 0.1506849315
1525 642 0.1506849315
642 2263 0.5000000000
642 1525 0.2500000000
5342 643 0.1262135922
3110 643 0.1067961165
643 5342 0.0307692308
643 3110 1.0000000000
3207 644 0.2790697674
7341 644 0.2558139535
644 7341 0.1111111111
644 3207 1.0000000000
3165 645 0.0819672131
754 645 0.0601092896
1838 645 0.0601092896
2343 645 0.0601092896
3160 645 0.0601092896
1060 645 0.0601092896
645 2343 1.0000000000
645 1060 0.1791044776
645 754 0.0728476821
645 1838 0.3333333333
645 3165 1.0000000000
645 3160 1.0000000000
7419 646 0.2452830189
1844 646 0.2075471698
646 1844 0.5217391304
647 2425 1.0000000000
647 7503 0.3214285714
647 7532 0.2380952381
647 7522 0.2173913043
647 7523 0.2173913043
647 7544 0.5000000000
647 7545 0.5000000000
3170 648 0.3773584906
821 648 0.2075471698
648 821 0.2200000000
648 3170 1.0000000000
1192 649 0.0718954248
1885 649 0.0718954248
650 649 0.0718954248
1197 649 0.0718954248
649 1192 0.1964285714
649 1885 0.3333333333
649 650 0.0718954248
649 1197 0.2391304348
7558 650 0.0718954248
7507 650 0.0718954248
1596 651 0.2063492063
651 2423 1.0000000000
651 1205 0.2391304348
651 1596 0.3235294118
651 984 0.1617647059
1074 653 0.2075471698
2041 654 0.1078431373
716 654 0.1078431373
718 654 0.1078431373
1918 654 0.1078431373
654 718 0.1188118812
654 2041 0.5000000000
654 716 0.0607734807
654 1918 0.5000000000
773 655 0.1195652174
655 773 0.1833333333
749 656 0.1234567901
1161 656 0.0740740741
812 656 0.0679012346
813 656 0.0679012346
7529 656 0.0000000000
656 749 0.4634146341
656 1161 0.3333333333
656 937 0.0696202532
656 812 0.1375000000
656 7529 0.0000000000
1694 657 0.1195652174
1924 657 0.1195652174
2452 657 0.1195652174
1644 657 0.1195652174
657 1694 0.3333333333
657 924 0.2894736842
657 1924 0.5000000000
657 2452 1.0000000000
657 1644 0.4782608696
7569 658 0.2096774194
658 7569 0.5500000000
2722 661 0.1585365854
1007 661 0.1341463415
1971 661 0.1341463415
661 1007 0.2972972973
661 1971 0.5000000000
661 2571 1.0000000000
1234 662 0.4375000000
662 1234 0.3714285714
2335 663 0.1078431373
1241 663 0.1078431373
2533 663 0.1078431373
663 820 1.0000000000
663 2335 0.5000000000
663 1241 0.2000000000
663 2533 1.0000000000
1279 664 0.1078431373
1276 664 0.1078431373
2704 664 0.1078431373
664 1279 0.2444444444
664 1276 0.2000000000
664 2704 1.0000000000
1474 665 0.1805555556
2100 665 0.1805555556
1103 665 0.1527777778
665 1474 0.5000000000
665 923 0.3157894737
665 2100 0.5000000000
665 1103 0.1666666667
704 666 0.0833333333
666 704 0.1341463415
2649 667 0.2419354839
780 667 0.1774193548
667 2649 1.0000000000
667 780 0.1571428571
926 668 0.1195652174
7373 668 0.1195652174
668 926 0.1016949153
668 7373 0.1250000000
2534 669 0.1195652174
669 2534 1.0000000000
7564 670 0.1585365854
670 7564 0.0123456790
1123 671 0.1585365854
862 671 0.1463414634
671 1123 0.2826086957
671 862 0.2033898305
3007 672 0.1078431373
3058 673 0.2884615385
673 1512 0.5416666667
673 875 0.2653061224
673 3058 1.0000000000
673 740 0.1803278689
1013 674 0.3571428571
7564 674 0.3095238095
674 1013 0.5555555556
674 7564 0.0145903479
7564 675 0.1585365854
1674 675 0.1341463415
675 7564 0.0145903479
1677 676 0.1805555556
1008 676 0.1666666667
925 676 0.1527777778
2592 676 0.1527777778
676 1677 1.0000000000
676 919 0.3157894737
676 1008 0.2105263158
676 925 0.2291666667
676 2592 1.0000000000
929 677 0.1944444444
914 677 0.1666666667
1008 677 0.1527777778
677 929 0.5000000000
677 914 0.2068965517
677 1008 0.1929824561
930 678 0.1666666667
1686 678 0.1527777778
2612 678 0.1527777778
2050 678 0.1527777778
678 930 0.4285714286
678 1686 0.3333333333
678 7327 0.1235955056
678 2612 1.0000000000
678 2050 0.5000000000
863 679 0.2619047619
679 863 0.0691823899
1018 680 0.0774647887
7564 680 0.0774647887
1472 680 0.0774647887
2112 680 0.0774647887
854 680 0.0774647887
5342 680 0.0492957746
680 1018 0.1929824561
680 7564 0.0123456790
680 1472 0.1718750000
680 2112 0.5000000000
680 2094 0.5000000000
680 854 0.1392405063
7603 681 0.1065573770
2776 681 0.0901639344
2719 681 0.0901639344
681 7603 0.0195258020
681 2776 1.0000000000
681 2719 1.0000000000
681 7564 0.0000000000
1720 682 0.0833333333
2722 682 0.0833333333
2721 682 0.0833333333
2109 682 0.0833333333
7499 682 0.0833333333
2108 682 0.0833333333
2715 682 0.0833333333
938 682 0.0833333333
732 682 0.0833333333
939 682 0.0833333333
1701 682 0.0833333333
682 1720 0.3333333333
682 2722 1.0000000000
682 2721 1.0000000000
682 2109 0.5000000000
682 7499 0.2894736842
682 2108 0.5000000000
682 2715 1.0000000000
682 938 0.1896551724
682 732 0.1208791209
682 939 0.1250000000
682 1701 0.3333333333
7565 683 0.1341463415
683 7565 0.0301624130
683 798 0.0134146341
7457 684 0.1304347826
948 685 0.3461538462
7603 685 0.2115384615
685 948 1.0000000000
685 7603 0.0153417015
798 686 0.0982142857
5342 686 0.0803571429
686 5342 0.0282051282
686 798 0.0109756098
7565 687 0.1071428571
7577 687 0.0982142857
687 7565 0.0255220418
687 7577 0.1134020619
687 7593 0.0000000000
1026 688 0.3225806452
7594 688 0.0000000000
7580 689 0.1630434783
1160 689 0.1413043478
801 689 0.1304347826
5342 689 0.0543478261
689 1160 0.3611111111
689 801 0.0521739130
689 7580 0.1043478261
967 690 0.1463414634
1380 690 0.1341463415
690 967 0.1538461538
1367 691 0.4761904762
798 691 0.2619047619
691 1367 0.2000000000
691 798 0.0134146341
2225 692 0.4761904762
692 2225 0.4761904762
694 693 0.1195652174
693 694 0.1195652174
812 694 0.1304347826
7588 694 0.1304347826
2173 694 0.1195652174
694 812 0.1500000000
694 2173 0.5000000000
694 7588 0.0000000000
803 695 0.1071428571
695 803 0.1571428571
2299 696 0.1304347826
696 2299 0.5000000000
800 700 0.1176470588
2265 700 0.1078431373
1527 700 0.1078431373
700 2265 1.0000000000
700 800 0.2000000000
700 1527 0.4583333333
7443 701 0.1136363636
890 701 0.0984848485
1556 701 0.0909090909
701 890 0.1235955056
701 1556 0.3235294118
701 7443 1.0000000000
707 702 0.0982142857
702 707 0.0901639344
7340 703 0.0983606557
7512 703 0.0901639344
703 7340 0.5789473684
703 7512 0.0666666667
1016 705 0.1176470588
1182 705 0.1176470588
1851 705 0.1078431373
3204 705 0.1078431373
812 705 0.1078431373
705 1182 0.2826086957
705 1559 0.3529411765
705 1851 0.3333333333
705 3204 1.0000000000
705 1016 0.2340425532
765 706 0.0982142857
706 765 0.3548387097
1045 707 0.0901639344
1195 707 0.0901639344
707 1045 0.1929824561
707 1195 0.1447368421
2325 708 0.1341463415
708 1890 0.3333333333
708 2325 0.5000000000
708 7382 0.5000000000
708 7604 0.0000000000
708 5679 0.0000000000
708 7496 0.0000000000
708 7489 0.0000000000
708 7487 0.0000000000
708 7495 0.0000000000
708 7494 0.0000000000
708 7493 0.0000000000
708 7492 0.0000000000
708 7491 0.0000000000
708 7490 0.0000000000
708 7486 0.0000000000
708 7488 0.0000000000
833 709 0.4761904762
709 833 1.0000000000
710 769 0.1222222222
1676 712 0.1690140845
744 712 0.1549295775
1923 712 0.1549295775
727 712 0.1549295775
3480 712 0.1549295775
712 744 0.1830985915
712 1923 0.5000000000
712 1676 0.4782608696
712 727 0.1803278689
1921 715 0.0909090909
922 715 0.0909090909
7438 715 0.0909090909
7552 715 0.0909090909
715 7552 0.0256959315
715 1921 0.1195652174
715 922 0.2291666667
715 7438 0.3548387097
1687 716 0.0607734807
2019 716 0.0607734807
1630 716 0.0607734807
913 716 0.0607734807
1089 716 0.0607734807
2495 716 0.0607734807
7371 716 0.0607734807
1220 716 0.0607734807
1606 716 0.0607734807
716 1687 1.0000000000
716 2019 0.5000000000
716 1630 0.3333333333
716 913 0.2291666667
716 1943 0.5000000000
716 1089 0.2391304348
716 2495 1.0000000000
716 7371 0.1617647059
716 1220 0.4400000000
716 1606 0.4782608696
1612 717 0.1549295775
2478 717 0.1549295775
1413 717 0.1549295775
717 1612 0.4782608696
717 2478 1.0000000000
717 1413 0.2500000000
720 718 0.1089108911
1974 718 0.1089108911
1931 718 0.1089108911
718 720 0.0909090909
718 1974 0.5000000000
1638 719 0.3529411765
719 1638 0.0784313725
7546 720 0.0909090909
720 1979 0.5000000000
720 7546 1.0000000000
2579 725 0.0990990991
2007 725 0.0990990991
1661 725 0.0990990991
1113 725 0.0990990991
725 1661 0.4782608696
725 2007 0.5000000000
725 2579 1.0000000000
725 1113 0.4230769231
790 726 0.6451612903
726 790 1.0000000000
726 7564 0.0224466891
994 727 0.1803278689
727 994 0.1028037383
2615 728 0.2459016393
728 2615 1.0000000000
1656 729 0.1208791209
1711 729 0.1208791209
1468 729 0.1208791209
2087 729 0.1208791209
729 1656 0.3333333333
729 2087 0.5000000000
729 1711 0.3333333333
729 1468 0.3235294118
729 4311 0.4500000000
1018 730 0.1967213115
866 730 0.1967213115
730 1018 0.2280701754
730 866 0.1518987342
7328 731 0.6451612903
1131 731 0.3548387097
731 7328 0.1834862385
731 1131 0.3055555556
2109 732 0.1208791209
1726 733 0.1803278689
733 1726 0.3333333333
1280 734 0.1803278689
734 1280 0.3142857143
7372 735 0.1188118812
2765 735 0.1089108911
2079 735 0.1089108911
735 7372 0.1363636364
735 2765 1.0000000000
735 2079 0.5000000000
1181 738 0.1604938272
2860 738 0.1358024691
946 738 0.1358024691
738 1181 0.5000000000
738 2860 1.0000000000
738 946 0.0654761905
1783 739 0.0780141844
1314 739 0.0780141844
1144 739 0.0780141844
2877 739 0.0780141844
1754 739 0.0780141844
739 1783 0.3333333333
739 1331 0.2000000000
739 1314 0.2000000000
739 1144 0.1964285714
739 2877 1.0000000000
739 1754 0.3333333333
3005 740 0.1803278689
740 3005 1.0000000000
740 7603 0.0000000000
876 741 0.1549295775
2912 741 0.1549295775
741 876 0.0614525140
741 2912 1.0000000000
7410 743 0.1549295775
743 7410 0.2037037037
7427 747 0.0990990991
846 747 0.0990990991
1164 747 0.0990990991
1517 747 0.0990990991
747 7427 0.5000000000
747 846 0.1864406780
747 1164 0.1964285714
747 1517 0.1718750000
885 748 0.0607734807
1811 748 0.0607734807
3067 748 0.0607734807
813 748 0.0497237569
748 885 0.1009174312
748 1811 0.1506849315
748 3067 1.0000000000
748 813 0.0500000000
813 749 0.2682926829
749 813 0.0916666667
937 752 0.0990990991
752 937 0.0696202532
755 754 0.1324503311
1823 754 0.0860927152
812 754 0.0728476821
2332 754 0.0728476821
5342 754 0.0728476821
754 755 0.6451612903
754 1823 1.0000000000
754 812 0.1375000000
754 2332 0.5000000000
754 5342 0.0282051282
1183 756 0.5161290323
756 1183 1.0000000000
756 1543 0.5416666667
1844 757 0.1481481481
757 1844 0.4782608696
757 1187 0.1666666667
757 7509 0.1666666667
1377 758 0.2352941176
1871 759 0.0785340314
801 759 0.0575916230
894 759 0.0575916230
7597 759 0.0575916230
1065 759 0.0575916230
1160 759 0.0575916230
759 801 0.0478260870
759 894 0.1594202899
759 1871 0.3333333333
759 1065 0.1428571429
759 1160 0.3055555556
759 7597 0.1111111111
978 760 0.6451612903
760 978 1.0000000000
1879 761 0.2459016393
1897 761 0.2131147541
824 761 0.1803278689
2405 761 0.1803278689
761 1897 1.0000000000
761 824 0.0846153846
761 2405 0.5000000000
1024 762 0.1171171171
7447 762 0.0990990991
3358 762 0.0990990991
3288 762 0.0990990991
1588 762 0.0990990991
2100 762 0.0990990991
762 1024 0.2978723404
762 7447 1.0000000000
762 3358 1.0000000000
762 3288 1.0000000000
762 1588 0.2500000000
762 2100 0.5000000000
906 766 0.0990990991
1202 766 0.0990990991
766 3276 1.0000000000
766 1202 0.1964285714
1606 767 0.2750000000
926 768 0.1222222222
768 1349 0.2000000000
768 926 0.0932203390
7328 770 0.2200000000
770 7328 0.1009174312
772 1000 0.4444444444
2475 774 0.1444444444
3133 774 0.1222222222
774 3133 0.1358024691
774 2475 1.0000000000
7589 775 0.1200000000
7449 775 0.1100000000
2494 775 0.1100000000
998 775 0.1100000000
775 998 0.2972972973
775 2494 1.0000000000
775 7449 1.0000000000
775 7589 0.0000000000
5342 777 0.0200000000
1253 778 0.2142857143
2012 778 0.1571428571
2011 778 0.1571428571
778 1253 1.0000000000
778 2012 0.5000000000
778 2011 0.5000000000
781 928 1.0000000000
863 783 0.2600000000
7564 783 0.2600000000
783 7564 0.0145903479
1011 784 0.1714285714
1451 784 0.1571428571
784 1011 0.2105263158
784 7564 0.0123456790
784 1451 0.2500000000
1249 785 0.1250000000
2072 785 0.1000000000
7564 785 0.1000000000
1159 785 0.0000000000
785 1249 0.1428571429
785 7564 0.0145903479
785 2072 1.0000000000
916 786 0.2600000000
2599 786 0.2200000000
1450 786 0.2200000000
786 916 0.3421052632
786 2599 1.0000000000
2407 787 0.1375000000
787 2407 0.5000000000
791 7564 0.0000000000
791 7414 0.0000000000
791 7396 0.0000000000
791 7409 0.0000000000
791 7395 0.0000000000
791 7571 0.0000000000
791 7520 0.0000000000
2724 792 0.1071428571
1638 792 0.0928571429
1713 792 0.0857142857
2728 792 0.0785714286
2641 792 0.0785714286
934 792 0.0785714286
1472 792 0.0785714286
2029 792 0.0785714286
1159 792 0.0000000000
792 1713 0.4782608696
792 2728 1.0000000000
792 2641 1.0000000000
792 934 0.1617647059
792 1638 0.0718954248
792 1472 0.1718750000
792 2724 1.0000000000
792 2029 0.5000000000
792 7453 1.0000000000
1315 793 0.2333333333
2836 793 0.1833333333
793 1315 0.5200000000
793 2836 1.0000000000
2529 795 1.0000000000
7603 796 0.1100000000
796 7603 0.0167364017
2207 798 0.0182926829
1312 798 0.0182926829
1503 798 0.0170731707
1498 798 0.0158536585
1146 798 0.0158536585
2174 798 0.0158536585
1505 798 0.0146341463
7397 798 0.0146341463
958 798 0.0146341463
957 798 0.0146341463
2186 798 0.0146341463
1486 798 0.0146341463
1741 798 0.0146341463
2844 798 0.0146341463
1304 798 0.0146341463
2917 798 0.0134146341
874 798 0.0134146341
1769 798 0.0134146341
1148 798 0.0134146341
1147 798 0.0134146341
1766 798 0.0134146341
955 798 0.0134146341
2198 798 0.0134146341
2884 798 0.0134146341
2185 798 0.0134146341
1491 798 0.0134146341
1754 798 0.0134146341
2183 798 0.0134146341
857 798 0.0134146341
2875 798 0.0134146341
1144 798 0.0134146341
2871 798 0.0134146341
1753 798 0.0134146341
1140 798 0.0134146341
7573 798 0.0134146341
2867 798 0.0134146341
1030 798 0.0134146341
951 798 0.0134146341
2849 798 0.0134146341
1029 798 0.0134146341
946 798 0.0134146341
949 798 0.0109756098
7550 798 0.0000000000
798 1312 1.0000000000
798 1503 1.0000000000
798 1146 0.2826086957
798 1505 0.3529411765
798 7397 0.2142857143
798 958 0.1224489796
798 1498 0.3529411765
798 957 0.3157894737
798 2186 1.0000000000
798 2917 1.0000000000
798 874 0.1235955056
798 2207 0.5000000000
798 1769 0.3333333333
798 1148 0.1666666667
798 1147 0.1666666667
798 1766 0.3333333333
798 955 0.1410256410
798 2198 0.5000000000
798 2884 1.0000000000
798 2185 0.5000000000
798 1491 0.2500000000
798 2183 0.5000000000
798 857 0.1392405063
798 2875 1.0000000000
798 1144 0.1964285714
798 2871 1.0000000000
798 1753 0.3333333333
798 1140 0.1666666667
798 2867 1.0000000000
798 1486 0.4583333333
798 1030 0.1929824561
798 951 0.1250000000
798 1297 0.3142857143
798 2849 1.0000000000
798 1029 0.1641791045
798 1741 0.3333333333
798 946 0.0654761905
798 2174 0.5000000000
798 7550 0.0395683453
798 949 0.1022727273
954 801 0.0521739130
2230 801 0.0521739130
824 801 0.0347826087
801 954 0.1617647059
801 2230 0.5000000000
801 7604 0.0000000000
1540 803 0.1714285714
1039 803 0.1714285714
803 1540 0.3529411765
